year,country_iso,country_code,reported_classification_imports,reported_classification_exports,reported_currency_imports,reported_currency_exports,trade_flow_imports,trade_flow_exports,currency_conversion_factor_imports,currency_conversion_factor_exports,trade_system_imports,trade_system_exports,valuation_imports,valuation_exports,partner_imports,partner_exports
2014,tto,780,hs2007,hs2007,ttd,ttd,imports,exports,0.156035,0.156035,special,special,cif,fob,origin,last known destination
2014,tun,788,hs2012,hs2012,tnd,tnd,imports,exports,0.590541,0.589849,general,general,cif,fob,origin,last known destination
2014,tur,792,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif/fob,fob,origin,last known destination
2014,usa,842,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2014,uga,800,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2014,ukr,804,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2014,are,784,hs2012,hs2012,aed,aed,imports,exports,0.272294,0.272294,special,special,cif,fob,origin,last known destination
2014,gbr,826,hs2012,hs2012,gbp,gbp,imports,exports,1.646774,1.646554,general,general,cif,fob,origin/consignment for intra-eu,last known destination
2014,tza,834,hs2012,hs2012,tzs,tzs,imports,exports,6.05e-4,6.05e-4,general,general,cif,fob,origin,last known destination
2014,ury,858,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2014,vnm,704,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2014,yem,887,hs2012,hs2012,yer,yer,imports,exports,0.004654,0.004654,special,special,cif,fob,origin,last known destination
2014,zmb,894,hs2012,hs2012,zmk,zmk,imports,exports,0.162527,0.162527,general,general,cif,fob,origin,last known destination
2014,zwe,716,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,afg,4,hs2002,hs2002,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,alb,8,hs2012,hs2012,all,all,imports,exports,0.007933,0.007935,special,special,cif,fob,origin,last known destination
2015,dza,12,hs2012,hs2012,dzd,dzd,imports,exports,0.009976,0.009994,special,special,cif,fob,origin,last known destination
2015,and,20,hs2012,hs2012,eur,eur,imports,exports,1.108461,1.108721,general,general,cif,fob,origin,last known destination
2015,ago,24,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,atg,28,hs2007,hs2007,xcd,xcd,imports,exports,0.37037,0.37037,general,general,cif,cif,origin,last known destination
2015,arg,32,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,arm,51,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,arb,533,hs2012,hs2012,awg,awg,imports,exports,0.558659,0.558659,general,general,cif,fob,origin,last known destination
2015,aus,36,hs2012,hs2012,aud,aud,imports,exports,0.751208,0.751809,general,general,fob,fob,origin,last known destination
2015,aut,40,hs2012,hs2012,eur,eur,imports,exports,1.10907,1.108655,special,special,cif,fob,origin,last known destination
2015,aze,31,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,bhs,44,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,bhr,48,hs2012,hs2012,bhd,bhd,imports,exports,2.65957,2.65957,general,general,cif,fob,origin,last known destination
2015,bgd,50,hs2012,hs2012,bdt,bdt,imports,exports,0.012828,0.012828,general,general,cif,fob,consignment,last known destination
2015,brb,52,hs2002,hs2002,bbd,bbd,imports,exports,0.5,0.5,general,general,cif,fob,origin,last known destination
2015,blr,112,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,bel,56,hs2012,hs2012,eur,eur,imports,exports,1.109153,1.1092,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2015,blz,84,hs2012,hs2012,bzd,bzd,imports,exports,0.5,0.5,general,general,cif,fob,origin,last known destination
2015,ben,204,hs2012,hs2012,xof,xof,imports,exports,0.001691,0.001691,general,general,cif,fob,origin,last known destination
2015,bmu,60,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,bol,68,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,bih,70,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,bwa,72,hs2012,hs2012,bwp,bwp,imports,exports,0.09893,0.099597,general,general,cif,fob,origin,last known destination
2015,bra,76,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif/fob,fob,origin,last known destination
2015,brn,96,hs2012,hs2012,bnd,bnd,imports,exports,0.726045,0.728955,special,special,cif,fob,origin,last known destination
2015,bgr,100,hs2012,hs2012,bgn,bgn,imports,exports,0.566567,0.566946,special,special,cif,fob,consignment,last known destination
2015,bfa,854,hs2012,hs2012,xaf,xaf,imports,exports,0.001691,0.001691,general,general,cif,fob,origin,last known destination
2015,bdi,108,hs2012,hs2012,bif,bif,imports,exports,6.39e-4,6.37e-4,general,general,cif,fob,origin,last known destination
2015,cpv,132,hs2012,hs2012,cve,cve,imports,exports,0.010047,0.010057,special,special,cif,cif,origin,last known destination
2015,khm,116,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,cmr,120,hs2012,hs2012,xof,xof,imports,exports,0.001689,0.001689,special,special,cif,fob,origin,last known destination
2015,can,124,hs2012,hs2012,cad,cad,imports,exports,0.782506,0.782457,general,general,fob,fob,origin,last known destination
2015,cym,136,hs2012,hs2012,kyd,kyd,imports,exports,1.2,1.2,general,general,cif,fob,origin,last known destination
2015,caf,140,hs2007,hs2007,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,chl,152,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif/fob,fob,consignment,last known destination
2015,chn,156,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,hkg,344,hs2012,hs2012,hkd,hkd,imports,exports,0.129003,0.129003,general,general,cif,fob,consignment,last known destination
2015,mac,446,hs2012,hs2012,mop,mop,imports,exports,0.125235,0.125235,general,general,cif,fob,origin,last known destination
2015,col,170,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,com,174,hs2012,hs2012,kmf,kmf,imports,exports,0.002254,0.002254,general,general,cif,fob,consignment,last known destination
2015,cog,178,hs2012,hs2012,cdf,cdf,imports,exports,0.001691,0.001691,general,general,cif,fob,origin,last known destination
2015,cri,188,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,hrv,191,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,cyp,196,hs2012,hs2012,eur,eur,imports,exports,1.109513,1.109513,general,general,cif,fob,origin/consignment for intra-eu,last known destination
2015,cze,203,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,civ,384,hs2012,hs2012,xof,xof,imports,exports,0.001687,0.001692,special,special,cif,fob,origin,last known destination
2015,cod,180,hs2012,hs2012,cdf,cdf,imports,exports,0.00108,0.00108,general,general,cif,fob,origin,last known destination
2015,dnk,208,hs2012,hs2012,dkk,dkk,imports,exports,0.148714,0.148674,general,general,cif,fob,origin/consignment for intra-eu,last known destination
2015,dom,214,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif/fob,fob,origin,last known destination
2015,ecu,218,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,egy,818,hs2012,hs2012,egp,egp,imports,exports,0.130018,0.130018,general,general,cif,fob,origin,last known destination
2015,slv,222,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,est,233,hs2012,hs2012,eur,eur,imports,exports,1.108778,1.108924,general extra-eu/special intra-eu,general extra-eu/special intra-eu,cif,fob,consignment,last known destination
2015,swz,748,hs2012,hs2012,szl,szl,imports,exports,0.078376,0.078376,general,general,cif,fob,origin,last known destination
2015,eth,231,hs2012,hs2012,etb,etb,imports,exports,0.048607,0.048607,general,general,cif,fob,origin,last known destination
2015,fji,242,hs2012,hs2012,fjd,fjd,imports,exports,0.47673,0.47673,general,general,cif,fob,origin,last known destination
2015,fin,246,hs2012,hs2012,eur,eur,imports,exports,1.109075,1.108755,special,special,cif,fob,origin,last known destination
2015,fra,251,hs2012,hs2012,eur,eur,imports,exports,1.109284,1.109041,special,special,cif,fob,origin,last known destination
2015,pyf,258,hs2012,hs2012,xpf,xpf,imports,exports,0.00927,0.009232,special,special,cif,fob,origin,last known destination
2015,gmb,270,hs2007,hs2007,gmd,gmd,imports,exports,0.023526,0.023526,general,general,cif,fob,origin,last known destination
2015,geo,268,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,consignment,last known destination
2015,deu,276,hs2012,hs2012,eur,eur,imports,exports,1.109224,1.109033,special,special,cif,fob,origin,last known destination
2015,gha,288,hs2012,hs2012,ghc,ghc,imports,exports,0.265863,0.26678,general,general,cif,fob,origin,last known destination
2015,grc,300,hs2012,hs2012,eur,eur,imports,exports,1.10963,1.10963,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2015,grl,304,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,grd,308,hs2012,hs2012,xcd,xcd,imports,exports,0.37037,0.37037,special,special,cif,fob,origin,last known destination
2015,gtm,320,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,gin,324,hs2012,hs2012,gnf,gnf,imports,exports,1.34e-4,1.34e-4,special,special,cif,fob,origin,last known destination
2015,guy,328,hs2007,hs2007,gyd,gyd,imports,exports,0.004843,0.004843,special,special,cif,fob,origin,last known destination
2015,hnd,340,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,hun,348,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,consignment,last known destination
2015,isl,352,hs2012,hs2012,isk,isk,imports,exports,0.007548,0.007542,special,special,cif,fob,origin,last known destination
2015,ind,699,hs2012,hs2012,inr,inr,imports,exports,0.015588,0.015601,general,general,cif,fob,origin,last known destination
2015,idn,360,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,irn,364,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,irq,368,hs2002,hs2002,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,irl,372,hs2012,hs2012,eur,eur,imports,exports,1.109513,1.109513,general,general,cif,fob,origin,last known destination
2015,isr,376,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,sale
2015,ita,381,hs2012,hs2012,eur,eur,imports,exports,1.109214,1.108475,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2015,jam,388,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,jpn,392,hs2012,hs2012,jpy,jpy,imports,exports,0.008264,0.008264,general,general,cif,fob,origin,last known destination
2015,jor,400,hs2012,hs2012,jod,jod,imports,exports,1.408451,1.408451,special,special,cif,fob,origin,last known destination
2015,kaz,398,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,ken,404,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,kir,296,hs2012,hs2012,aud,aud,imports,exports,0.752612,0.752612,special,special,cif,fob,origin,last known destination
2015,kwt,414,hs2012,hs2012,kwd,kwd,imports,exports,3.323201,3.324058,special,special,cif,fob,origin,last known destination
2015,kgz,417,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,lao,418,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,lva,428,hs2012,hs2012,eur,eur,imports,exports,1.109022,1.109038,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2015,lbn,422,hs2012,hs2012,lbp,lbp,imports,exports,6.63e-4,6.63e-4,general,general,cif,fob,origin,last known destination
2015,lso,426,hs2012,hs2012,lsl,lsl,imports,exports,0.07799,0.078143,general,general,cif,fob,consignment,last known destination
2015,ltu,440,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,lux,442,hs2012,hs2012,eur,eur,imports,exports,1.108479,1.109246,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2015,mdg,450,hs2012,hs2012,mga,mga,imports,exports,3.45e-4,3.46e-4,general,general,cif,fob,origin,last known destination
2015,mwi,454,hs2012,hs2012,mwk,mwk,imports,exports,0.002002,0.002002,general,general,cif,fob,origin,last known destination
2015,mys,458,hs2012,hs2012,myr,myr,imports,exports,0.256977,0.256699,general,general,cif,fob,origin,last known destination
2015,mdv,462,hs2012,hs2012,mvr,mvr,imports,exports,0.065077,0.065077,general,general,cif,fob,consignment,last known destination
2015,mlt,470,hs2012,hs2012,eur,eur,imports,exports,1.110101,1.109821,general,general,cif,fob,origin,last known destination
2015,mrt,478,hs2007,hs2007,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,mus,480,hs2012,hs2012,mur,mur,imports,exports,0.028469,0.028522,general,general,cif,fob,origin,last known destination
2015,mex,484,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,fob,fob,origin,last known destination
2015,mng,496,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,mne,499,hs2012,hs2012,eur,eur,imports,exports,1.1133,1.113212,special,special,cif,fob,origin,last known destination
2015,msr,500,hs2007,hs2007,xcd,xcd,imports,exports,0.37037,0.37037,special,special,cif,fob,origin,last known destination
2015,mar,504,hs2012,hs2012,mad,mad,imports,exports,0.102485,0.102442,special,special,cif,fob,origin,last known destination
2015,moz,508,hs2007,hs2007,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,mmr,104,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,nam,516,hs2012,hs2012,nad,nad,imports,exports,0.078383,0.079003,general,general,cif,fob,origin,last known destination
2015,npl,524,hs2012,hs2012,npr,npr,imports,exports,0.00972,0.009744,general,general,cif,fob,origin,last known destination
2015,nld,528,hs2012,hs2012,eur,eur,imports,exports,1.108758,1.10911,special,special,cif,fob,origin/consignment for intra-eu,last known destination
2015,ncl,540,hs2012,hs2012,xpf,xpf,imports,exports,0.011066,0.011066,general,general,cif,fob,consignment,last known destination
2015,nzl,554,hs2012,hs2012,nzd,nzd,imports,exports,0.696138,0.701595,general,general,cif,fob,origin,last known destination
2015,nic,558,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,ner,562,hs2012,hs2012,xof,xof,imports,exports,0.001687,0.001682,general,general,cif,fob,origin,last known destination
2015,nga,566,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
2015,mkd,807,hs2012,hs2012,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
2015,nor,579,hs2012,hs2012,nok,nok,imports,exports,0.124128,0.124254,general,general,cif,fob,origin,last known destination
2015,omn,512,hs2012,hs2012,omr,omr,imports,exports,2.60078,2.60078,general,general,cif,fob,origin,last known destination
2015,pak,586,hs2012,hs2012,pkr,pkr,imports,exports,0.009726,0.009737,general,general,cif,fob,origin,last known destination
2015,plw,585,hs2012,hs2012,usd,usd,imports,exports,1,1,general,general,fob,fob,origin,last known destination
2015,pan,591,hs2012,hs2012,pab,pab,imports,exports,1,1,special,special,cif,fob,origin,last known destination
